#vtu   mu0 Hext(T)       J.h(T)      Jx(T)      Jy(T)      Jz(T)    e(J/m3) e_ms(J/m3) e_ex(J/m3) e_an(J/m3) e_ze(J/m3)
000 -2.301590e-02 -9.82175e-01 -1.639e-02 -9.821e-01  2.615e-04 -1.291e+04  5.018e+03  5.991e+01  0.000e+00 -1.799e+04
000 -2.296590e-02 -9.81858e-01 -1.647e-02 -9.817e-01  2.616e-04 -1.287e+04  5.012e+03  6.044e+01  0.000e+00 -1.794e+04
000 -2.291590e-02 -9.81858e-01 -1.647e-02 -9.817e-01  2.616e-04 -1.283e+04  5.012e+03  6.044e+01  0.000e+00 -1.791e+04
000 -2.286590e-02 -9.81858e-01 -1.647e-02 -9.817e-01  2.616e-04 -1.279e+04  5.012e+03  6.044e+01  0.000e+00 -1.787e+04
000 -2.281590e-02 -9.81572e-01 -1.655e-02 -9.815e-01  2.616e-04 -1.275e+04  5.006e+03  6.078e+01  0.000e+00 -1.782e+04
000 -2.276590e-02 -9.81572e-01 -1.655e-02 -9.815e-01  2.616e-04 -1.272e+04  5.006e+03  6.078e+01  0.000e+00 -1.778e+04
000 -2.271590e-02 -9.81368e-01 -1.661e-02 -9.813e-01  2.593e-04 -1.268e+04  5.002e+03  6.110e+01  0.000e+00 -1.774e+04
000 -2.266590e-02 -9.81368e-01 -1.661e-02 -9.813e-01  2.593e-04 -1.264e+04  5.002e+03  6.110e+01  0.000e+00 -1.770e+04
000 -2.261590e-02 -9.81129e-01 -1.669e-02 -9.810e-01  2.609e-04 -1.260e+04  4.998e+03  6.139e+01  0.000e+00 -1.766e+04
000 -2.256590e-02 -9.81129e-01 -1.669e-02 -9.810e-01  2.609e-04 -1.256e+04  4.998e+03  6.139e+01  0.000e+00 -1.762e+04
000 -2.251590e-02 -9.81129e-01 -1.669e-02 -9.810e-01  2.609e-04 -1.252e+04  4.998e+03  6.139e+01  0.000e+00 -1.758e+04
000 -2.246590e-02 -9.80807e-01 -1.678e-02 -9.807e-01  2.614e-04 -1.248e+04  4.991e+03  6.185e+01  0.000e+00 -1.753e+04
000 -2.241590e-02 -9.80807e-01 -1.678e-02 -9.807e-01  2.614e-04 -1.244e+04  4.991e+03  6.185e+01  0.000e+00 -1.750e+04
000 -2.236590e-02 -9.80807e-01 -1.678e-02 -9.807e-01  2.614e-04 -1.240e+04  4.991e+03  6.185e+01  0.000e+00 -1.746e+04
000 -2.231590e-02 -9.80472e-01 -1.688e-02 -9.804e-01  2.616e-04 -1.236e+04  4.985e+03  6.229e+01  0.000e+00 -1.741e+04
000 -2.226590e-02 -9.80471e-01 -1.688e-02 -9.804e-01  2.615e-04 -1.233e+04  4.985e+03  6.229e+01  0.000e+00 -1.737e+04
000 -2.221590e-02 -9.80471e-01 -1.688e-02 -9.804e-01  2.615e-04 -1.229e+04  4.985e+03  6.229e+01  0.000e+00 -1.733e+04
000 -2.216590e-02 -9.80153e-01 -1.696e-02 -9.800e-01  2.602e-04 -1.225e+04  4.979e+03  6.279e+01  0.000e+00 -1.729e+04
000 -2.211590e-02 -9.80153e-01 -1.696e-02 -9.800e-01  2.602e-04 -1.221e+04  4.979e+03  6.279e+01  0.000e+00 -1.725e+04
000 -2.206590e-02 -9.79966e-01 -1.702e-02 -9.798e-01  2.592e-04 -1.217e+04  4.975e+03  6.297e+01  0.000e+00 -1.721e+04
000 -2.201590e-02 -9.79890e-01 -1.705e-02 -9.798e-01  2.603e-04 -1.213e+04  4.974e+03  6.311e+01  0.000e+00 -1.717e+04
000 -2.196590e-02 -9.79890e-01 -1.705e-02 -9.798e-01  2.603e-04 -1.209e+04  4.974e+03  6.311e+01  0.000e+00 -1.713e+04
000 -2.191590e-02 -9.79583e-01 -1.714e-02 -9.795e-01  2.592e-04 -1.205e+04  4.968e+03  6.352e+01  0.000e+00 -1.708e+04
000 -2.186590e-02 -9.79583e-01 -1.714e-02 -9.795e-01  2.592e-04 -1.201e+04  4.968e+03  6.352e+01  0.000e+00 -1.705e+04
000 -2.181590e-02 -9.79332e-01 -1.723e-02 -9.792e-01  2.602e-04 -1.197e+04  4.963e+03  6.382e+01  0.000e+00 -1.700e+04
000 -2.176590e-02 -9.79332e-01 -1.723e-02 -9.792e-01  2.602e-04 -1.194e+04  4.963e+03  6.382e+01  0.000e+00 -1.696e+04
000 -2.171590e-02 -9.79126e-01 -1.729e-02 -9.790e-01  2.579e-04 -1.190e+04  4.959e+03  6.411e+01  0.000e+00 -1.692e+04
000 -2.166590e-02 -9.79126e-01 -1.729e-02 -9.790e-01  2.578e-04 -1.186e+04  4.959e+03  6.411e+01  0.000e+00 -1.688e+04
000 -2.161590e-02 -9.79126e-01 -1.729e-02 -9.790e-01  2.578e-04 -1.182e+04  4.959e+03  6.411e+01  0.000e+00 -1.684e+04
000 -2.156590e-02 -9.78765e-01 -1.740e-02 -9.786e-01  2.586e-04 -1.178e+04  4.953e+03  6.455e+01  0.000e+00 -1.680e+04
000 -2.151590e-02 -9.78765e-01 -1.740e-02 -9.786e-01  2.586e-04 -1.174e+04  4.953e+03  6.455e+01  0.000e+00 -1.676e+04
000 -2.146590e-02 -9.78556e-01 -1.747e-02 -9.784e-01  2.591e-04 -1.170e+04  4.949e+03  6.488e+01  0.000e+00 -1.672e+04
000 -2.141590e-02 -9.78556e-01 -1.747e-02 -9.784e-01  2.591e-04 -1.166e+04  4.949e+03  6.488e+01  0.000e+00 -1.668e+04
000 -2.136590e-02 -9.78332e-01 -1.753e-02 -9.782e-01  2.607e-04 -1.162e+04  4.945e+03  6.513e+01  0.000e+00 -1.663e+04
000 -2.131590e-02 -9.78332e-01 -1.753e-02 -9.782e-01  2.607e-04 -1.159e+04  4.945e+03  6.513e+01  0.000e+00 -1.660e+04
000 -2.126590e-02 -9.78039e-01 -1.763e-02 -9.779e-01  2.576e-04 -1.155e+04  4.940e+03  6.548e+01  0.000e+00 -1.655e+04
000 -2.121590e-02 -9.78039e-01 -1.763e-02 -9.779e-01  2.576e-04 -1.151e+04  4.940e+03  6.548e+01  0.000e+00 -1.651e+04
000 -2.116590e-02 -9.78039e-01 -1.763e-02 -9.779e-01  2.576e-04 -1.147e+04  4.940e+03  6.548e+01  0.000e+00 -1.647e+04
000 -2.111590e-02 -9.77655e-01 -1.773e-02 -9.775e-01  2.594e-04 -1.143e+04  4.932e+03  6.607e+01  0.000e+00 -1.643e+04
000 -2.106590e-02 -9.77655e-01 -1.773e-02 -9.775e-01  2.594e-04 -1.139e+04  4.932e+03  6.607e+01  0.000e+00 -1.639e+04
000 -2.101590e-02 -9.77655e-01 -1.773e-02 -9.775e-01  2.594e-04 -1.135e+04  4.932e+03  6.607e+01  0.000e+00 -1.635e+04
000 -2.096590e-02 -9.77259e-01 -1.786e-02 -9.771e-01  2.581e-04 -1.131e+04  4.925e+03  6.647e+01  0.000e+00 -1.630e+04
000 -2.091590e-02 -9.77259e-01 -1.786e-02 -9.771e-01  2.581e-04 -1.127e+04  4.925e+03  6.647e+01  0.000e+00 -1.627e+04
000 -2.086590e-02 -9.77259e-01 -1.786e-02 -9.771e-01  2.581e-04 -1.124e+04  4.925e+03  6.647e+01  0.000e+00 -1.623e+04
000 -2.081590e-02 -9.77259e-01 -1.786e-02 -9.771e-01  2.581e-04 -1.120e+04  4.925e+03  6.647e+01  0.000e+00 -1.619e+04
000 -2.076590e-02 -9.76765e-01 -1.801e-02 -9.766e-01  2.581e-04 -1.116e+04  4.917e+03  6.705e+01  0.000e+00 -1.614e+04
000 -2.071590e-02 -9.76763e-01 -1.801e-02 -9.766e-01  2.582e-04 -1.112e+04  4.917e+03  6.705e+01  0.000e+00 -1.610e+04
000 -2.066590e-02 -9.76763e-01 -1.801e-02 -9.766e-01  2.582e-04 -1.108e+04  4.917e+03  6.705e+01  0.000e+00 -1.606e+04
000 -2.061590e-02 -9.76371e-01 -1.813e-02 -9.762e-01  2.577e-04 -1.104e+04  4.910e+03  6.765e+01  0.000e+00 -1.602e+04
000 -2.056590e-02 -9.76370e-01 -1.813e-02 -9.762e-01  2.577e-04 -1.100e+04  4.910e+03  6.765e+01  0.000e+00 -1.598e+04
000 -2.051590e-02 -9.76071e-01 -1.824e-02 -9.759e-01  2.571e-04 -1.096e+04  4.904e+03  6.786e+01  0.000e+00 -1.594e+04
000 -2.046590e-02 -9.76071e-01 -1.824e-02 -9.759e-01  2.571e-04 -1.092e+04  4.904e+03  6.786e+01  0.000e+00 -1.590e+04
000 -2.041590e-02 -9.75817e-01 -1.833e-02 -9.757e-01  2.567e-04 -1.089e+04  4.900e+03  6.823e+01  0.000e+00 -1.585e+04
000 -2.036590e-02 -9.75817e-01 -1.833e-02 -9.757e-01  2.567e-04 -1.085e+04  4.900e+03  6.823e+01  0.000e+00 -1.581e+04
000 -2.031590e-02 -9.75817e-01 -1.833e-02 -9.757e-01  2.567e-04 -1.081e+04  4.900e+03  6.823e+01  0.000e+00 -1.578e+04
000 -2.026590e-02 -9.75388e-01 -1.847e-02 -9.753e-01  2.564e-04 -1.077e+04  4.893e+03  6.870e+01  0.000e+00 -1.573e+04
000 -2.021590e-02 -9.75388e-01 -1.847e-02 -9.753e-01  2.564e-04 -1.073e+04  4.893e+03  6.870e+01  0.000e+00 -1.569e+04
000 -2.016590e-02 -9.75388e-01 -1.847e-02 -9.753e-01  2.564e-04 -1.069e+04  4.893e+03  6.870e+01  0.000e+00 -1.565e+04
000 -2.011590e-02 -9.74964e-01 -1.860e-02 -9.748e-01  2.562e-04 -1.065e+04  4.885e+03  6.926e+01  0.000e+00 -1.561e+04
000 -2.006590e-02 -9.74964e-01 -1.860e-02 -9.748e-01  2.562e-04 -1.061e+04  4.885e+03  6.926e+01  0.000e+00 -1.557e+04
000 -2.001590e-02 -9.74964e-01 -1.860e-02 -9.748e-01  2.562e-04 -1.057e+04  4.885e+03  6.926e+01  0.000e+00 -1.553e+04
000 -1.996590e-02 -9.74545e-01 -1.873e-02 -9.744e-01  2.561e-04 -1.054e+04  4.878e+03  6.976e+01  0.000e+00 -1.548e+04
000 -1.991590e-02 -9.74545e-01 -1.873e-02 -9.744e-01  2.561e-04 -1.050e+04  4.878e+03  6.976e+01  0.000e+00 -1.545e+04
000 -1.986590e-02 -9.74260e-01 -1.884e-02 -9.741e-01  2.559e-04 -1.046e+04  4.873e+03  7.006e+01  0.000e+00 -1.540e+04
000 -1.981590e-02 -9.74260e-01 -1.884e-02 -9.741e-01  2.559e-04 -1.042e+04  4.873e+03  7.006e+01  0.000e+00 -1.536e+04
000 -1.976590e-02 -9.73984e-01 -1.892e-02 -9.738e-01  2.557e-04 -1.038e+04  4.868e+03  7.045e+01  0.000e+00 -1.532e+04
000 -1.971590e-02 -9.73984e-01 -1.892e-02 -9.738e-01  2.557e-04 -1.034e+04  4.868e+03  7.045e+01  0.000e+00 -1.528e+04
000 -1.966590e-02 -9.73666e-01 -1.903e-02 -9.735e-01  2.554e-04 -1.030e+04  4.863e+03  7.077e+01  0.000e+00 -1.524e+04
000 -1.961590e-02 -9.73666e-01 -1.903e-02 -9.735e-01  2.554e-04 -1.026e+04  4.863e+03  7.077e+01  0.000e+00 -1.520e+04
000 -1.956590e-02 -9.73348e-01 -1.914e-02 -9.732e-01  2.549e-04 -1.023e+04  4.858e+03  7.110e+01  0.000e+00 -1.516e+04
000 -1.951590e-02 -9.73348e-01 -1.914e-02 -9.732e-01  2.549e-04 -1.019e+04  4.858e+03  7.110e+01  0.000e+00 -1.512e+04
000 -1.946590e-02 -9.73039e-01 -1.924e-02 -9.729e-01  2.549e-04 -1.015e+04  4.853e+03  7.147e+01  0.000e+00 -1.507e+04
000 -1.941590e-02 -9.73039e-01 -1.924e-02 -9.729e-01  2.549e-04 -1.011e+04  4.853e+03  7.147e+01  0.000e+00 -1.503e+04
000 -1.936590e-02 -9.72714e-01 -1.936e-02 -9.726e-01  2.550e-04 -1.007e+04  4.847e+03  7.179e+01  0.000e+00 -1.499e+04
000 -1.931590e-02 -9.72714e-01 -1.936e-02 -9.726e-01  2.549e-04 -1.003e+04  4.847e+03  7.179e+01  0.000e+00 -1.495e+04
000 -1.926590e-02 -9.72714e-01 -1.936e-02 -9.726e-01  2.549e-04 -9.994e+03  4.847e+03  7.179e+01  0.000e+00 -1.491e+04
000 -1.921590e-02 -9.72714e-01 -1.936e-02 -9.726e-01  2.549e-04 -9.955e+03  4.847e+03  7.179e+01  0.000e+00 -1.487e+04
000 -1.916590e-02 -9.72114e-01 -1.955e-02 -9.720e-01  2.538e-04 -9.917e+03  4.837e+03  7.240e+01  0.000e+00 -1.483e+04
000 -1.911590e-02 -9.72114e-01 -1.955e-02 -9.720e-01  2.538e-04 -9.878e+03  4.837e+03  7.240e+01  0.000e+00 -1.479e+04
000 -1.906590e-02 -9.71800e-01 -1.966e-02 -9.717e-01  2.538e-04 -9.839e+03  4.832e+03  7.286e+01  0.000e+00 -1.474e+04
000 -1.901590e-02 -9.71800e-01 -1.966e-02 -9.717e-01  2.538e-04 -9.801e+03  4.832e+03  7.286e+01  0.000e+00 -1.471e+04
000 -1.896590e-02 -9.71490e-01 -1.976e-02 -9.713e-01  2.529e-04 -9.762e+03  4.827e+03  7.314e+01  0.000e+00 -1.466e+04
000 -1.891590e-02 -9.71490e-01 -1.976e-02 -9.713e-01  2.529e-04 -9.723e+03  4.827e+03  7.314e+01  0.000e+00 -1.462e+04
000 -1.886590e-02 -9.71167e-01 -1.987e-02 -9.710e-01  2.531e-04 -9.685e+03  4.822e+03  7.346e+01  0.000e+00 -1.458e+04
000 -1.881590e-02 -9.71167e-01 -1.987e-02 -9.710e-01  2.531e-04 -9.646e+03  4.822e+03  7.346e+01  0.000e+00 -1.454e+04
000 -1.876590e-02 -9.70800e-01 -1.999e-02 -9.706e-01  2.522e-04 -9.607e+03  4.816e+03  7.395e+01  0.000e+00 -1.450e+04
000 -1.871590e-02 -9.70800e-01 -1.999e-02 -9.706e-01  2.522e-04 -9.569e+03  4.816e+03  7.395e+01  0.000e+00 -1.446e+04
000 -1.866590e-02 -9.70800e-01 -1.999e-02 -9.706e-01  2.522e-04 -9.530e+03  4.816e+03  7.395e+01  0.000e+00 -1.442e+04
000 -1.861590e-02 -9.70373e-01 -2.010e-02 -9.702e-01  2.524e-04 -9.491e+03  4.809e+03  7.443e+01  0.000e+00 -1.438e+04
000 -1.856590e-02 -9.70373e-01 -2.010e-02 -9.702e-01  2.524e-04 -9.453e+03  4.809e+03  7.443e+01  0.000e+00 -1.434e+04
000 -1.851590e-02 -9.70010e-01 -2.023e-02 -9.699e-01  2.517e-04 -9.414e+03  4.804e+03  7.474e+01  0.000e+00 -1.429e+04
000 -1.846590e-02 -9.69851e-01 -2.030e-02 -9.697e-01  2.512e-04 -9.376e+03  4.801e+03  7.485e+01  0.000e+00 -1.425e+04
000 -1.841590e-02 -9.69851e-01 -2.030e-02 -9.697e-01  2.512e-04 -9.337e+03  4.801e+03  7.485e+01  0.000e+00 -1.421e+04
000 -1.836590e-02 -9.69495e-01 -2.041e-02 -9.693e-01  2.517e-04 -9.298e+03  4.795e+03  7.531e+01  0.000e+00 -1.417e+04
000 -1.831590e-02 -9.69494e-01 -2.041e-02 -9.693e-01  2.517e-04 -9.260e+03  4.795e+03  7.531e+01  0.000e+00 -1.413e+04
000 -1.826590e-02 -9.69122e-01 -2.053e-02 -9.690e-01  2.516e-04 -9.221e+03  4.790e+03  7.560e+01  0.000e+00 -1.409e+04
000 -1.821590e-02 -9.69122e-01 -2.053e-02 -9.690e-01  2.516e-04 -9.183e+03  4.790e+03  7.560e+01  0.000e+00 -1.405e+04
000 -1.816590e-02 -9.68752e-01 -2.067e-02 -9.686e-01  2.509e-04 -9.144e+03  4.784e+03  7.595e+01  0.000e+00 -1.400e+04
000 -1.811590e-02 -9.68752e-01 -2.067e-02 -9.686e-01  2.509e-04 -9.106e+03  4.784e+03  7.595e+01  0.000e+00 -1.397e+04
000 -1.806590e-02 -9.68426e-01 -2.077e-02 -9.683e-01  2.499e-04 -9.067e+03  4.779e+03  7.639e+01  0.000e+00 -1.392e+04
000 -1.801590e-02 -9.68426e-01 -2.077e-02 -9.683e-01  2.499e-04 -9.029e+03  4.779e+03  7.639e+01  0.000e+00 -1.388e+04
000 -1.796590e-02 -9.68035e-01 -2.090e-02 -9.679e-01  2.507e-04 -8.990e+03  4.773e+03  7.670e+01  0.000e+00 -1.384e+04
000 -1.791590e-02 -9.68035e-01 -2.090e-02 -9.679e-01  2.507e-04 -8.952e+03  4.773e+03  7.670e+01  0.000e+00 -1.380e+04
000 -1.786590e-02 -9.67677e-01 -2.103e-02 -9.675e-01  2.506e-04 -8.913e+03  4.768e+03  7.701e+01  0.000e+00 -1.376e+04
000 -1.781590e-02 -9.67677e-01 -2.103e-02 -9.675e-01  2.506e-04 -8.875e+03  4.768e+03  7.701e+01  0.000e+00 -1.372e+04
000 -1.776590e-02 -9.67268e-01 -2.116e-02 -9.671e-01  2.505e-04 -8.836e+03  4.761e+03  7.748e+01  0.000e+00 -1.367e+04
000 -1.771590e-02 -9.67268e-01 -2.116e-02 -9.671e-01  2.504e-04 -8.798e+03  4.761e+03  7.748e+01  0.000e+00 -1.364e+04
000 -1.766590e-02 -9.66903e-01 -2.128e-02 -9.667e-01  2.497e-04 -8.759e+03  4.756e+03  7.782e+01  0.000e+00 -1.359e+04
000 -1.761590e-02 -9.66903e-01 -2.128e-02 -9.667e-01  2.497e-04 -8.721e+03  4.756e+03  7.782e+01  0.000e+00 -1.355e+04
000 -1.756590e-02 -9.66561e-01 -2.140e-02 -9.664e-01  2.487e-04 -8.682e+03  4.751e+03  7.820e+01  0.000e+00 -1.351e+04
000 -1.751590e-02 -9.66561e-01 -2.140e-02 -9.664e-01  2.487e-04 -8.644e+03  4.751e+03  7.820e+01  0.000e+00 -1.347e+04
000 -1.746590e-02 -9.66116e-01 -2.155e-02 -9.659e-01  2.485e-04 -8.605e+03  4.744e+03  7.854e+01  0.000e+00 -1.343e+04
000 -1.741590e-02 -9.66115e-01 -2.155e-02 -9.659e-01  2.485e-04 -8.567e+03  4.744e+03  7.854e+01  0.000e+00 -1.339e+04
000 -1.736590e-02 -9.65713e-01 -2.170e-02 -9.655e-01  2.492e-04 -8.528e+03  4.738e+03  7.891e+01  0.000e+00 -1.335e+04
000 -1.731590e-02 -9.65713e-01 -2.170e-02 -9.655e-01  2.492e-04 -8.490e+03  4.738e+03  7.891e+01  0.000e+00 -1.331e+04
000 -1.726590e-02 -9.65335e-01 -2.183e-02 -9.652e-01  2.489e-04 -8.452e+03  4.733e+03  7.926e+01  0.000e+00 -1.326e+04
000 -1.721590e-02 -9.65335e-01 -2.183e-02 -9.652e-01  2.489e-04 -8.413e+03  4.733e+03  7.926e+01  0.000e+00 -1.323e+04
000 -1.716590e-02 -9.64930e-01 -2.196e-02 -9.648e-01  2.486e-04 -8.375e+03  4.727e+03  7.967e+01  0.000e+00 -1.318e+04
000 -1.711590e-02 -9.64930e-01 -2.196e-02 -9.648e-01  2.486e-04 -8.336e+03  4.727e+03  7.967e+01  0.000e+00 -1.314e+04
000 -1.706590e-02 -9.64513e-01 -2.210e-02 -9.643e-01  2.480e-04 -8.298e+03  4.721e+03  8.007e+01  0.000e+00 -1.310e+04
000 -1.701590e-02 -9.64513e-01 -2.210e-02 -9.643e-01  2.480e-04 -8.260e+03  4.721e+03  8.007e+01  0.000e+00 -1.306e+04
000 -1.696590e-02 -9.64198e-01 -2.220e-02 -9.640e-01  2.473e-04 -8.221e+03  4.716e+03  8.039e+01  0.000e+00 -1.302e+04
000 -1.691590e-02 -9.64197e-01 -2.220e-02 -9.640e-01  2.473e-04 -8.183e+03  4.716e+03  8.039e+01  0.000e+00 -1.298e+04
000 -1.686590e-02 -9.63702e-01 -2.238e-02 -9.635e-01  2.476e-04 -8.145e+03  4.709e+03  8.074e+01  0.000e+00 -1.293e+04
000 -1.681590e-02 -9.63702e-01 -2.238e-02 -9.635e-01  2.476e-04 -8.106e+03  4.709e+03  8.074e+01  0.000e+00 -1.290e+04
000 -1.676590e-02 -9.63271e-01 -2.252e-02 -9.631e-01  2.472e-04 -8.068e+03  4.703e+03  8.122e+01  0.000e+00 -1.285e+04
000 -1.671590e-02 -9.63271e-01 -2.252e-02 -9.631e-01  2.472e-04 -8.030e+03  4.703e+03  8.122e+01  0.000e+00 -1.281e+04
000 -1.666590e-02 -9.62826e-01 -2.267e-02 -9.626e-01  2.468e-04 -7.991e+03  4.696e+03  8.157e+01  0.000e+00 -1.277e+04
000 -1.661590e-02 -9.62826e-01 -2.267e-02 -9.626e-01  2.468e-04 -7.953e+03  4.696e+03  8.157e+01  0.000e+00 -1.273e+04
000 -1.656590e-02 -9.62403e-01 -2.284e-02 -9.622e-01  2.463e-04 -7.915e+03  4.691e+03  8.186e+01  0.000e+00 -1.269e+04
000 -1.651590e-02 -9.62403e-01 -2.284e-02 -9.622e-01  2.463e-04 -7.876e+03  4.691e+03  8.186e+01  0.000e+00 -1.265e+04
000 -1.646590e-02 -9.61951e-01 -2.299e-02 -9.618e-01  2.463e-04 -7.838e+03  4.684e+03  8.236e+01  0.000e+00 -1.260e+04
000 -1.641590e-02 -9.61951e-01 -2.299e-02 -9.618e-01  2.463e-04 -7.800e+03  4.684e+03  8.236e+01  0.000e+00 -1.257e+04
000 -1.636590e-02 -9.61498e-01 -2.313e-02 -9.613e-01  2.452e-04 -7.762e+03  4.678e+03  8.274e+01  0.000e+00 -1.252e+04
000 -1.631590e-02 -9.61498e-01 -2.313e-02 -9.613e-01  2.452e-04 -7.723e+03  4.678e+03  8.274e+01  0.000e+00 -1.248e+04
000 -1.626590e-02 -9.61498e-01 -2.313e-02 -9.613e-01  2.452e-04 -7.685e+03  4.678e+03  8.274e+01  0.000e+00 -1.245e+04
000 -1.621590e-02 -9.60840e-01 -2.335e-02 -9.607e-01  2.449e-04 -7.647e+03  4.669e+03  8.330e+01  0.000e+00 -1.240e+04
000 -1.616590e-02 -9.60839e-01 -2.335e-02 -9.607e-01  2.449e-04 -7.609e+03  4.669e+03  8.330e+01  0.000e+00 -1.236e+04
000 -1.611590e-02 -9.60383e-01 -2.353e-02 -9.602e-01  2.448e-04 -7.570e+03  4.663e+03  8.359e+01  0.000e+00 -1.232e+04
000 -1.606590e-02 -9.60383e-01 -2.353e-02 -9.602e-01  2.448e-04 -7.532e+03  4.663e+03  8.359e+01  0.000e+00 -1.228e+04
000 -1.601590e-02 -9.59881e-01 -2.371e-02 -9.597e-01  2.441e-04 -7.494e+03  4.656e+03  8.406e+01  0.000e+00 -1.223e+04
000 -1.596590e-02 -9.59881e-01 -2.371e-02 -9.597e-01  2.441e-04 -7.456e+03  4.656e+03  8.406e+01  0.000e+00 -1.220e+04
000 -1.591590e-02 -9.59436e-01 -2.386e-02 -9.592e-01  2.444e-04 -7.418e+03  4.650e+03  8.451e+01  0.000e+00 -1.215e+04
000 -1.586590e-02 -9.59436e-01 -2.386e-02 -9.592e-01  2.444e-04 -7.379e+03  4.650e+03  8.451e+01  0.000e+00 -1.211e+04
000 -1.581590e-02 -9.58925e-01 -2.403e-02 -9.587e-01  2.435e-04 -7.341e+03  4.643e+03  8.490e+01  0.000e+00 -1.207e+04
000 -1.576590e-02 -9.58925e-01 -2.403e-02 -9.587e-01  2.435e-04 -7.303e+03  4.643e+03  8.490e+01  0.000e+00 -1.203e+04
000 -1.571590e-02 -9.58446e-01 -2.422e-02 -9.583e-01  2.436e-04 -7.265e+03  4.636e+03  8.521e+01  0.000e+00 -1.199e+04
000 -1.566590e-02 -9.58446e-01 -2.422e-02 -9.583e-01  2.436e-04 -7.227e+03  4.636e+03  8.521e+01  0.000e+00 -1.195e+04
000 -1.561590e-02 -9.57967e-01 -2.440e-02 -9.578e-01  2.432e-04 -7.189e+03  4.630e+03  8.557e+01  0.000e+00 -1.190e+04
000 -1.556590e-02 -9.57967e-01 -2.440e-02 -9.578e-01  2.432e-04 -7.151e+03  4.630e+03  8.557e+01  0.000e+00 -1.187e+04
000 -1.551590e-02 -9.57424e-01 -2.459e-02 -9.572e-01  2.438e-04 -7.113e+03  4.623e+03  8.605e+01  0.000e+00 -1.182e+04
000 -1.546590e-02 -9.57424e-01 -2.459e-02 -9.572e-01  2.438e-04 -7.074e+03  4.623e+03  8.605e+01  0.000e+00 -1.178e+04
000 -1.541590e-02 -9.56956e-01 -2.475e-02 -9.568e-01  2.425e-04 -7.036e+03  4.617e+03  8.653e+01  0.000e+00 -1.174e+04
000 -1.536590e-02 -9.56956e-01 -2.475e-02 -9.568e-01  2.425e-04 -6.998e+03  4.617e+03  8.653e+01  0.000e+00 -1.170e+04
000 -1.531590e-02 -9.56956e-01 -2.475e-02 -9.568e-01  2.425e-04 -6.960e+03  4.617e+03  8.653e+01  0.000e+00 -1.166e+04
000 -1.526590e-02 -9.56121e-01 -2.506e-02 -9.559e-01  2.415e-04 -6.922e+03  4.606e+03  8.700e+01  0.000e+00 -1.162e+04
000 -1.521590e-02 -9.56121e-01 -2.506e-02 -9.559e-01  2.415e-04 -6.884e+03  4.606e+03  8.700e+01  0.000e+00 -1.158e+04
000 -1.516590e-02 -9.55725e-01 -2.518e-02 -9.555e-01  2.419e-04 -6.846e+03  4.601e+03  8.754e+01  0.000e+00 -1.153e+04
000 -1.511590e-02 -9.55364e-01 -2.536e-02 -9.552e-01  2.408e-04 -6.808e+03  4.596e+03  8.757e+01  0.000e+00 -1.149e+04
000 -1.506590e-02 -9.55136e-01 -2.544e-02 -9.549e-01  2.412e-04 -6.770e+03  4.593e+03  8.787e+01  0.000e+00 -1.145e+04
000 -1.501590e-02 -9.55136e-01 -2.544e-02 -9.549e-01  2.412e-04 -6.732e+03  4.593e+03  8.787e+01  0.000e+00 -1.141e+04
000 -1.496590e-02 -9.54535e-01 -2.568e-02 -9.543e-01  2.408e-04 -6.694e+03  4.586e+03  8.821e+01  0.000e+00 -1.137e+04
000 -1.491590e-02 -9.54535e-01 -2.568e-02 -9.543e-01  2.408e-04 -6.656e+03  4.586e+03  8.821e+01  0.000e+00 -1.133e+04
000 -1.486590e-02 -9.54000e-01 -2.587e-02 -9.538e-01  2.402e-04 -6.618e+03  4.579e+03  8.863e+01  0.000e+00 -1.129e+04
000 -1.481590e-02 -9.53999e-01 -2.587e-02 -9.538e-01  2.402e-04 -6.580e+03  4.579e+03  8.863e+01  0.000e+00 -1.125e+04
000 -1.476590e-02 -9.53450e-01 -2.605e-02 -9.532e-01  2.401e-04 -6.542e+03  4.572e+03  8.912e+01  0.000e+00 -1.120e+04
000 -1.471590e-02 -9.53450e-01 -2.605e-02 -9.532e-01  2.401e-04 -6.504e+03  4.572e+03  8.912e+01  0.000e+00 -1.117e+04
000 -1.466590e-02 -9.52865e-01 -2.630e-02 -9.527e-01  2.392e-04 -6.466e+03  4.565e+03  8.944e+01  0.000e+00 -1.112e+04
000 -1.461590e-02 -9.52865e-01 -2.630e-02 -9.527e-01  2.392e-04 -6.429e+03  4.565e+03  8.944e+01  0.000e+00 -1.108e+04
000 -1.456590e-02 -9.52303e-01 -2.651e-02 -9.521e-01  2.400e-04 -6.391e+03  4.558e+03  8.988e+01  0.000e+00 -1.104e+04
000 -1.451590e-02 -9.52303e-01 -2.651e-02 -9.521e-01  2.400e-04 -6.353e+03  4.558e+03  8.988e+01  0.000e+00 -1.100e+04
000 -1.446590e-02 -9.51679e-01 -2.673e-02 -9.515e-01  2.384e-04 -6.315e+03  4.550e+03  9.038e+01  0.000e+00 -1.096e+04
000 -1.441590e-02 -9.51679e-01 -2.673e-02 -9.515e-01  2.384e-04 -6.277e+03  4.550e+03  9.038e+01  0.000e+00 -1.092e+04
